Argument ID	Conclusion	Stance	Premise	Achievement	Power: dominance	Power: resources
A29481	We should ban telemarketing	against	['if', 'telemarketing', 'was', 'banned', 'thousands', 'of', 'people', 'would', 'lose', 'their', 'jobs', 'and', 'many', 'businesses', 'would', 'go', 'bankrupt.']	1	0	1
A29490	We should oppose collectivism	against	['we', 'accept', 'collectivism', 'because', 'it', 'leads', 'to', 'less', 'conflict', 'due', 'to', 'people', 'thinking', 'as', 'a', 'team', 'instead', 'of', 'one', 'person', 'thinking', 'about', 'themselves', 'and', 'causing', 'trouble']	1	1	0
A29491	We should adopt gender-neutral language	against	['there', 'are', 'too', 'many', 'gender', 'conformities', 'that', 'we', 'wouldnt', 'be', 'able', 'to', 'come', 'up', 'with', 'gender-neutral', 'language']	1	0	0
A29500	We should abolish the three-strikes laws	against	['the', 'three-strikes', 'law', 'serves', 'as', 'an', 'effective', 'deterrent', 'and', 'should', 'not', 'be', 'abolished.']	1	1	0
A30013	We should end the use of economic sanctions	against	['economic', 'sanctions', 'provide', 'an', 'easy', 'way', 'to', 'protest', 'and', 'can', 'easily', 'be', 'reversed', 'when', 'situations', 'change.']	1	1	1
A30037	We should subsidize space exploration	against	"['space', 'exploration', ""isn't"", 'necessary', 'so', 'the', 'money', 'could', 'go', 'to', 'much', 'more', 'useful', 'things', 'such', 'as', 'education', 'for', 'children', 'and', 'providing', 'health', 'care', 'for', 'people.']"	1	0	1
A30039	We should adopt gender-neutral language	against	['in', 'many', 'cases,', 'the', 'gender', 'of', 'the', 'subject', 'helps', 'convey', 'meaning']	1	1	0
A30056	We should limit judicial activism	against	['we', 'should', 'not', 'limit', 'judicial', 'activism', 'because', 'judges', 'have', 'better', 'knowledge', 'of', 'the', 'laws', 'than', 'juries', 'do']	1	1	0
A30058	We should oppose collectivism	against	['collectivity,', 'a', 'group', 'of', 'people', 'can', 'get', 'far', 'more', 'done', 'than', 'individually.']	1	0	0
A30064	We should ban factory farming	against	['factory', 'farming', 'is', 'an', 'efficient', 'solution', 'to', 'food', 'supply', 'problems.']	1	0	0
A30073	We should subsidize space exploration	against	['space', 'exploration', 'is', 'not', 'yielding', 'anything', 'useful', 'to', 'society', 'and', 'should', 'not', 'be', 'subsidized.']	1	0	1
A30082	We should adopt a multi-party system	against	['multi-party', 'systems', 'should', 'not', 'be', 'allowed', 'as', 'it', 'only', 'causes', 'a', 'no', 'win-win', 'situation', 'when', 'the', 'other', 'parties', 'can', 'not', 'agree', 'upon', 'a', 'situation.']	1	0	0
A30083	We should ban missionary work	against	['We', 'should', 'not', 'ban', 'missionary', 'work', 'because', 'some', 'countries', 'do', 'need', 'help', 'in', 'term', 'of', 'educations,', 'health', 'and', 'spiritual', 'needs.']	1	0	0
A30085	We should ban targeted killing	against	['targeted', 'killing', 'can', 'help', 'remove', 'terrorist', 'and', 'other', 'similar', 'threats', 'without', 'having', 'to', 'involve', 'large', 'numbers', 'of', 'people.', 'targeted', 'killing', 'can', 'reduce', 'casualties', 'and', 'provide', 'a', 'better', 'outcome', 'than', 'all', 'out', 'war.']	1	0	0
A30092	We should adopt a multi-party system	against	['it', 'can', 'become', 'confusing', 'when', 'voting', 'on', 'a', 'multi-party', 'system']	1	0	0
A30099	We should ban factory farming	against	['Factory', 'farming', 'allows', 'for', 'food', 'to', 'be', 'produced', 'at', 'a', 'lower', 'cost', 'than', 'would', 'be', 'possible', 'using', 'other', 'methods.']	1	0	1
A30101	We should adopt an austerity regime	against	['in', 'tough', 'economic', 'times', 'it', 'is', 'critical', 'to', 'increase', 'consumer', 'spending', 'and', 'demand.', 'this', 'cannot', 'be', 'done', 'through', 'an', 'austerity', 'regime.']	1	0	0
A30110	We should ban algorithmic trading	against	"['we', ""shouldn't"", 'ban', 'algorithmic', 'trading', 'because', 'it', 'can', 'stop', 'risky', 'bid', 'due', 'to', 'human', 'emotions', 'interfering']"	1	0	0
A30118	We should limit executive compensation	against	['they', 'are', 'at', 'the', 'top', 'and', 'should', 'be', 'able', 'to', 'make', 'as', 'much', 'as', 'possible.']	1	1	1
A30134	We should cancel pride parades	against	['pride', 'parades', 'are', 'a', 'support', 'mechanism', 'to', 'allow', 'gay', 'people', 'to', 'feel', 'that', 'they', 'are', 'not', 'alone', 'and', 'can', 'be', 'proud', 'of', 'who', 'they', 'are.']	1	0	0
A30138	We should ban algorithmic trading	against	['algorithmic', 'trading', 'uses', 'computers', 'to', 'analyze', 'vast', 'amounts', 'of', 'data', 'to', 'provide', 'the', 'best', 'decisions', 'in', 'a', 'way', 'that', 'humans', 'are', 'not', 'capable', 'of.']	1	0	0
A30162	We should ban human cloning	against	['human', 'cloning', 'is', 'just', 'a', 'step', 'in', 'the', 'natural', 'progression', 'of', 'science']	1	0	0
A30172	We should ban factory farming	against	['factory', 'farming', 'is', 'mass', 'food', 'production', 'at', 'a', 'more', 'economical', 'pace', 'which', 'allows', 'us', 'to', 'feed', 'more', 'people', 'faster.']	1	0	0
A30180	We should ban factory farming	against	['we', 'want', 'cheap', 'food', 'that', 'is', 'readily', 'available', 'at', 'a', 'reasonable', 'price.', 'these', 'methods', 'are', 'cost', 'cutters.']	1	0	0
A30190	We should fight for the abolition of nuclear weapons	against	['we', 'must', 'protect', 'ourselves', 'and', 'these', 'weapons', 'allow', 'us', 'to']	1	0	0
A30198	We should limit executive compensation	against	['the', 'only', 'way', 'to', 'hire', 'the', 'best', 'and', 'brightest', 'executives', 'is', 'to', 'keep', 'giving', 'them', 'larger', 'compensation', 'packages.']	1	0	0
A30209	We should end mandatory retirement	against	['mandatory', 'retirement', 'allows', 'new', 'workers', 'to', 'take', 'the', 'place', 'of', 'older', 'workers', 'that', 'are', 'past', 'their', 'prime', 'and', 'just', 'need', 'to', 'retire.']	1	0	0
A30213	We should ban targeted killing	against	['targeted', 'killing', 'is', 'a', 'tool', 'that', 'allows', 'the', 'military', 'to', 'accomplish', 'their', 'objectives.']	1	1	0
A30224	We should introduce compulsory voting	against	"['some', 'people', ""don't"", 'care', 'about', 'voting', 'and', 'if', 'required', 'would', 'just', 'pick', 'random', 'choices,', 'which', 'could', 'have', 'disastrous', 'consequences.']"	1	0	0
A30234	We should ban factory farming	against	"['we', ""shouldn't"", 'ban', 'factory', 'farming', 'because', 'it', 'can', 'help', 'improve', 'the', 'economy']"	1	0	1
A30258	We should ban private military companies	against	['Without', 'private', 'military', 'companies,', 'the', 'military', 'would', 'be', 'ill', 'equipped', 'and', 'not', 'able', 'to', 'get', 'the', 'tools', 'they', 'need,']	1	0	0
A30259	We should abolish intellectual property rights	against	['for', 'multiple', 'reasons', 'the', 'right', 'of', 'intellectual', 'property', 'should', 'not', 'be', 'abolished', 'since', 'it', 'gives', 'others', 'the', 'participation', 'of', 'making', 'their', 'intellect', 'known', 'and', 'putting', 'it', 'into', 'practice', 'in', 'various', 'activities']	1	0	0
A30262	We should ban human cloning	against	['human', 'cloning', 'can', 'provide', 'a', 'lot', 'of', 'advancements', 'to', 'medical', 'science.', 'to', 'ban', 'it', 'out', 'of', 'some', 'knee-jerk', 'fear', 'is', 'to', 'deny', 'ourselves', 'all', 'of', 'these', 'potential', 'great', 'advancements']	1	0	0
A30263	We should abolish the right to keep and bear arms	against	['the', 'freedom', 'to', 'bear', 'arms', 'has', 'always', 'been', 'a', 'basic', 'right', 'in', 'this', 'country.', '', 'people', 'have', 'the', 'right', 'to', 'protect', 'themselves.']	1	0	0
A30264	We should ban algorithmic trading	against	['this', 'should', 'not', 'be', 'banned', 'as', 'it', 'makes', 'trading', 'easier', 'and', 'simpler.']	1	0	0
A30271	We should abolish safe spaces	against	['these', 'do', 'not', 'harm', 'to', 'anyone.', 'safe', 'spaces', 'can', 'empower', 'young', 'people', 'and', 'protect', 'them.', 'the', 'world', 'is', 'harsh', 'enough,', 'why', 'not', 'allow', 'a', 'little', 'bit', 'of', 'harmless', 'peace?']	1	0	0
A30281	We should end mandatory retirement	against	['mandatory', 'retirement', 'means', 'that', 'there', 'opportunities', 'for', 'younger', 'people', 'become', 'available', 'regularly', 'and', 'people', 'retire', '', 'before', 'they', 'become', 'inefficient', 'at', 'their', 'jobs.']	1	0	0
A30286	We should end the use of economic sanctions	against	['economic', 'sanctions', 'are', 'useful', 'to', 'stop', 'bad', 'actions.']	1	1	0
A30287	We should fight for the abolition of nuclear weapons	against	['nuclear', 'weapons', 'development', 'leads', 'to', 'other', 'non-combative', 'discoveries,', 'such', 'as', 'nuclear', 'energy.']	1	0	0
A30290	We should ban telemarketing	against	['on', 'rare', 'occasions', 'they', 'can', 'have', 'a', 'benefit,', 'possibly', 'the', 'elderly', '', 'can', 'benefit', 'as', 'they', 'are', 'less', 'familiar', 'with', 'the', 'internet.']	1	0	0
A30293	We should abolish intellectual property rights	against	['intellectual', 'property', 'rights', 'ensure', 'that', 'people', 'or', 'companies', 'can', 'make', 'profits', 'from', 'what', 'they', 'have', 'spent', 'much', 'time', 'and', 'effort', 'in', 'creating.']	1	0	1
A30300	We should ban human cloning	against	['Human', 'cloning', 'should', 'not', 'be', 'banned', 'as', 'at', 'may', 'prevent', 'the', 'study', 'and', 'advance', 'of', 'medical', 'science.']	1	0	0
A30305	We should ban private military companies	against	['we', 'should', 'not', 'ban', 'private', 'military', 'companies', 'as', 'the', 'national', 'military', 'is', 'not', 'able', 'to', 'perform', 'smaller', 'operations', 'and', 'should', 'not', 'be', 'taken', 'away', 'from', 'their', 'national', 'duties', 'and', 'responsibilities.']	1	1	0
A30310	We should oppose collectivism	against	['collectivism', 'utilizes', 'the', 'best', 'from', 'many', 'sources']	1	1	0
A30316	We should ban factory farming	against	['factory', 'farming', 'brings', 'more', 'food', 'to', 'the', 'table', 'at', 'lower', 'prices']	1	0	0
A30319	We should ban the use of child actors	against	['many', 'films', 'and', 'television', 'shows', 'have', 'child', 'roles', 'which', 'could', 'only', 'be', 'filled', 'by', 'children.', 'as', 'long', 'as', 'the', 'children', 'are', 'protected', 'it', 'means', 'that', 'the', 'finished', 'product', 'will', 'have', 'higher', 'artistic', 'integrity.']	1	0	0
A30330	We should ban targeted killing	against	['targeted', 'killing', 'should', 'not', 'be', 'banned', 'as', 'the', 'government', 'has', 'the', 'intelligence', 'and', 'knowledge', 'to', 'knowingly', 'destroy', 'a', 'threat', 'without', 'destruction', 'of', 'many', 'persons', 'or', 'communities.']	1	1	0
A30348	We should ban factory farming	against	['factory', 'farming', 'is', 'a', 'cheaper', 'way', 'to', 'produce', 'large', 'quantities', 'of', 'food']	1	0	0
A30349	We should abolish intellectual property rights	against	['intellectual', 'property', 'rights', 'are', 'important', 'as', 'it', '', 'gives', 'economic', 'incentive', 'for', 'their', 'creation', 'and', 'helps', 'to', 'stimulate', 'innovation', 'and', 'contribute', 'to', 'the', 'technological', 'progress', 'of', 'countries.']	1	0	1
A30394	We should ban cosmetic surgery for minors	against	"['Small,', 'harmless', 'cosmetic', 'surgeries', 'can', 'do', 'a', 'lot', 'for', 'increasing', 'a', ""child's"", 'confidence', 'and', 'productivity.']"	1	0	0
A30398	We should subsidize Wikipedia	against	['wikipedia', 'is', 'a', 'very', 'unreliable', 'source', 'of', 'information.', 'many', 'schools', 'do', 'not', 'allow', 'wikipedia', 'to', 'be', 'used', 'as', 'a', 'valid', 'source', 'for', 'term', 'papers.']	1	0	0
D01016	We should encourage people to take part in Fit India Movement	against	['‘Fit', 'India', 'Movement’', 'may', 'not', 'reach', 'the', 'people', 'of', 'below', 'poverty', 'line.', 'To', 'maintain', 'a', 'healthy', 'lifestyle,', 'both', 'physical', 'activity', 'and', 'nutritious', 'food', 'are', 'necessary.', 'But', 'in', 'India,', 'still', 'many', 'people', 'are', 'malnourished', 'and', 'some', 'people', 'do', 'not', 'have', 'access', 'to', 'safe', 'drinking', 'water.', 'So,', 'without', 'solving', 'the', 'issue', 'of', 'poverty', 'and', 'lack', 'of', 'access', 'to', 'affordable', 'nutritious', 'food,', 'a', 'section', 'of', 'people', 'in', 'India', 'will', 'not', 'be', 'able', 'to', 'take', 'advantage', 'of', 'this', 'movement.']	1	0	0
D01051	India should store the data within the territorial boundaries of the country	against	['At', 'present,', 'India', 'does', 'not', 'have', 'a', 'well-developed', 'infrastructure', 'to', 'ensure', 'the', 'security', 'of', 'data.', 'On', 'the', 'other', 'hand,', 'developed', 'countries', 'already', 'have', 'an', 'efficient', 'infrastructure.', 'So,', 'rushing', 'toward', 'data', 'localization', 'may', 'not', 'be', 'a', 'wise', 'step.', 'Because', 'without', 'efficient', 'infrastructure,', 'the', 'data', 'is', 'prone', 'to', 'cyber-attacks.', 'And', 'the', 'risk', 'is', 'severe', 'here', 'because', 'it', 'is', 'financial', 'data.', 'But', 'as', 'the', 'laws', 'are', 'made,', 'it', 'is', 'a', 'big', 'challenge', 'to', 'develop', 'efficient', 'infrastructure', 'at', 'a', 'faster', 'pace.']	1	0	0
D01057	India should store the data within the territorial boundaries of the country	against	['We', 'are', 'in', 'a', 'globalized', 'world.', 'At', 'present,', 'the', 'world', 'is', 'running', 'on', 'the', 'free', 'flow', 'of', 'people,', 'goods,', 'services,', 'and', 'data.', 'Data', 'localization', 'laws', 'seem', 'to', 'be', 'a', 'part', 'of', 'protectionist', 'policies,', 'which', 'is', 'a', 'threat', 'to', 'the', 'free', 'flow', 'of', 'data.']	1	0	1
D01058	India should store the data within the territorial boundaries of the country	against	['The', 'US', 'is', 'against', 'data', 'localization', 'laws.', 'Recently', 'at', 'the', 'G20', 'summit,', 'Donald', 'Trump,', 'the', 'president', 'of', 'the', 'US', 'spoke', 'against', 'data', 'localization.', 'Its', 'stance', 'is', 'natural', 'because', 'it', 'increases', 'the', 'operational', 'costs', 'of', 'US', 'companies.', 'India-US', 'bilateral', 'relations', 'are', 'important', 'for', 'both', 'countries', 'because', 'we', 'are', 'intertwined', 'in', 'the', 'export', 'and', 'import', 'of', 'IT', 'services,', 'professionals', 'and', 'goods,', 'etc.', 'So,', 'imposing', 'data', 'localization', 'laws', 'without', 'threatening', 'Indo-US', 'relations', 'is', 'another', 'challenge.']	1	0	1
D01085	Political parties should be brought under RTI (Right to Information) Act	against	['If', 'political', 'parties', 'come', 'under', 'the', 'RTI,', 'it', 'will', 'affect', 'their', 'smooth', 'internal', 'functioning.', 'Rivals', 'may', 'use', 'RTI', 'to', 'malign', 'each', 'other.', 'Also,', 'since', 'the', 'political', 'parties', 'are', 'not', 'connected', 'to', 'the', 'public', 'directly,', 'an', 'RTI', 'would', 'be', 'invalid.']	1	0	0
D01102	IT recruiters should consider skills instead of a degree in programming	against	['Achieving', 'excellence', 'in', 'anything', 'takes', 'time.', 'Through', 'graduation,', 'students', 'gain', 'so', 'much', 'knowledge', 'in', 'the', 'relevant', 'field.', 'So,', 'it’s', 'easier', 'for', 'employers', 'to', 'train', 'these', 'students', 'for', 'the', 'industrial', 'requirements.']	1	0	0
D01108	IT recruiters should consider skills instead of a degree in programming	against	['If', 'a', 'student', 'from', 'non-IT', 'background', 'chose', 'to', 'start', 'a', 'career', 'in', 'the', 'IT', 'field,', 'the', 'efforts', 'they', 'put', 'into', 'graduation', 'will', 'go', 'in', 'vain.']	1	1	0
D01109	IT recruiters should consider skills instead of a degree in programming	against	['Even', 'though', 'the', 'new', 'programming', 'languages', 'are', 'replacing', 'the', 'old', 'ones,', 'the', 'basic', 'concepts', 'are', 'the', 'same', 'for', 'almost', 'all', 'the', 'programming', 'languages.', 'So,', 'the', 'one', 'who', 'has', 'a', 'degree', 'in', 'coding', 'will', 'have', 'an', 'advantage', 'over', 'the', 'student', 'from', 'a', 'non-IT', 'background.']	1	0	0
D01114	We should adapt the viable pay incentive scheme	against	['', 'It', 'has', 'been', 'seen', 'that', 'it', 'is', 'difficult', 'to', 'retain', 'employees', 'in', 'lean', 'times', 'when', 'they', 'are', 'on', 'variable', 'pay', 'schemes.', 'Workers', 'who', 'receive', 'commissions', 'do', 'well', 'when', 'business', 'is', 'good,', 'but', 'they', 'do', 'poorly', 'when', 'business', 'is', 'bad.', 'In', 'times', 'of', 'slow', 'business,', 'even', 'top', 'salespeople', 'might', 'have', 'difficulty', 'making', 'enough', 'sales', 'to', 'earn', 'a', 'decent', 'living.', 'If', 'the', 'market', 'is', 'slow', 'and', 'commissioned', 'workers', 'can’t', 'earn', 'enough,', 'they', 'may', 'look', 'for', 'other', 'employment', 'opportunities.', 'In', 'lean', 'times,', 'fixed', 'wages', 'can', 'be', 'more', 'effective', 'at', 'keeping', 'employees', 'from', 'leaving', 'for', 'other', 'opportunities.']	1	0	1
D02013	We should forbid neo-banks	against	['Due', 'to', 'their', 'technological', 'nature,', 'neo-banks', 'do', 'not', 'need', 'any', 'physical', 'bank', 'branches,', 'which', 'helps', 'them', 'save', 'on', 'overhead', 'costs', '(the', 'cost', 'of', 'running', 'the', 'business).', 'Thus,', 'neo-banks', 'are', 'able', 'to', 'offer', 'lower', 'fees', 'and', 'higher', 'interest', 'rates', 'on', 'checking', 'and', 'savings', 'accounts', 'to', 'customers.']	1	0	1
D02017	We should forbid neo-banks	against	['Since', 'neo-banks', 'are', 'completely', 'digital,', 'they', 'operate', '24', 'hours', 'a', 'day', 'and', 'their', 'services', 'can', 'be', 'accessed', 'at', 'any', 'time.', 'They', 'are', 'easy', 'to', 'access', 'from', 'anywhere', 'through', 'a', 'smartphone.']	1	1	0
D02036	NEET exam should be banned	against	['NEET', 'exam', 'standardizes', 'the', 'entrance', 'criterion', 'for', 'medical', 'education', 'across', 'the', 'country.', 'As', 'a', 'high', 'score', 'is', 'required', 'to', 'get', 'into', 'government', 'medical', 'colleges,', 'the', 'exam', 'ensures', 'meritocracy.']	1	0	0
D02037	NEET exam should be banned	against	['But', 'every', 'year,', 'less', 'than', '20%', 'of', 'the', 'students', 'are', 'passing', 'the', 'exam.', 'By', 'this,', 'it', 'is', 'evident', 'that', 'the', 'quality', 'of', 'medical', 'education', 'in', 'other', 'countries', 'where', 'Indian', 'students', 'are', 'studying', 'is', 'not', 'at', 'par', 'with', 'the', 'medical', 'education', 'in', 'India.', 'So,', 'it', 'is', 'very', 'important', 'to', 'take', 'steps', 'to', 'provide', 'affordable', 'and', 'high-quality', 'medical', 'education', 'in', 'India.']	1	0	0
D02047	Companies should fight moonlighting	against	['Some', 'people', 'moonlight', 'to', 'pursue', 'their', 'passion', 'when', 'the', 'earnings', 'from', 'their', 'passion', 'cannot', 'replace', 'the', 'salary', 'from', 'their', 'main', 'job.', 'Several', 'entrepreneurs', 'take', 'this', 'route', 'and', 'leave', 'their', 'jobs', 'once', 'they', 'earn', 'enough', 'from', 'their', 'new', 'ventures.']	1	0	1
D02048	Companies should fight moonlighting	against	['As', 'per', 'a', 'study', 'published', 'by', 'the', 'Academy', 'of', 'Management', 'Journal', 'in', '2021,', 'moonlighting', 'can', 'provide', 'a', 'sense', 'of', 'control', 'and', 'motivation,', 'which', 'can', 'improve', 'the', 'productivity', 'of', 'employees.']	1	0	1
D02050	Companies should fight moonlighting	against	['Moonlighting', 'can', 'help', 'in', 'upskilling.', 'A', 'few', 'people', 'want', 'to', 'learn', 'new', 'skills', 'apart', 'from', 'what', 'they', 'are', 'working', 'on', 'in', 'their', 'primary', 'job.', 'This', 'can', 'help', 'them', 'in', 'developing', 'expertise', 'in', 'their', 'field.', 'Some', 'might', 'get', 'bored', 'with', 'monotonous', 'jobs', 'and', 'hence', 'take', 'up', 'second', 'jobs', 'to', 'learn', 'new', 'skills', 'and', 'thereby', 'make', 'their', 'days', 'exciting.']	1	0	0
D03011	College education should be free for everyone	against	['At', 'present,', 'private', 'investments', 'in', 'education', 'led', 'to', 'improvement', 'in', 'the', 'quality', 'of', 'education.', 'Without', 'the', 'commercialization', 'of', 'education,', 'the', 'quality', 'of', 'education', 'may', 'not', 'improve', 'much.']	1	0	1
D03015	India should have 'One Nation - One Election' policy 	against	['Frequent', 'elections', 'in', 'the', 'country', 'will', 'bring', 'politicians', 'back', 'to', 'the', 'public', 'frequently', 'whereas', 'cutting', 'down', 'on', 'elections', 'would', 'mean', 'making', 'them', 'lazy', 'for', 'the', 'rest', 'of', 'the', 'term', 'and', 'suddenly', 'becoming', 'overactive', 'during', 'the', 'election', 'year.']	1	0	0
D03054	Kids' reality shows should be banned	against	['Reality', 'shows', 'give', 'opportunity', 'for', 'children', 'to', 'bring', 'out', 'their', 'hidden', 'talents', 'and', 'to', 'train', 'their', 'skills.', 'It', 'gives', 'them', 'a', 'sense', 'of', 'purpose', 'and', 'direction', 'from', 'a', 'very', 'young', 'age.', 'The', 'present', 'education', 'system', 'doesn’t', 'include', 'other', 'career', 'options', 'such', 'as', 'singing,', 'acting,', 'dancing,', 'games,', 'etc.', 'Reality', 'shows', 'closes', 'this', 'loophole', 'in', 'the', 'education', 'system.']	1	0	0
D27029	US-Mexico border wall is a good thing	against	"['US', 'treaties', 'with', 'Mexico', ""won't"", 'let', 'them', 'build', 'anything', 'on', 'the', 'Rio', 'Grande', 'River', 'and', 'the', 'areas', 'around', 'it.', 'Furthermore,', 'most', 'of', 'the', 'areas', 'along', 'the', 'border', 'in', 'Texas', 'are', 'privately', 'owned', 'which', 'leaves', 'a', 'large', 'part', 'of', 'the', 'border', 'uncovered.', 'So,', 'building', 'the', 'wall', 'is', 'not', 'going', 'to', 'bring', 'any', 'change.']"	1	0	0
D27071	We should ban kids' reality shows	against	['Reality', 'shows', 'give', 'opportunity', 'for', 'children', 'to', 'bring', 'out', 'their', 'hidden', 'talents', 'and', 'to', 'finess', 'their', 'skills.']	1	0	0
D27072	We should ban kids' reality shows	against	['Reality', 'shows', 'act', 'like', 'a', 'launchpad', 'for', 'children', 'into', 'the', 'film', 'industry.', 'Some', 'of', 'the', 'present', 'singers,', 'choreographers', 'are', 'made', 'into', 'the', 'movies', 'through', 'reality', 'shows', 'for', 'children.']	1	0	0
D27096	Nepotism exists in Bollywood	against	['Star', 'kids', 'also', 'have', 'an', 'upbringing', 'which', 'is', 'surrounded', 'by', 'the', 'Bollywood', 'industry.', 'This', 'gives', 'them', 'an', 'advantage', 'of', 'getting', 'adjusted', 'and', 'having', 'a', 'clearer', 'overview', 'of', 'the', 'industry.', 'This', 'might', 'help', 'them', 'learn', 'faster', 'and', 'do', 'better', 'which', 'an', 'outsider', 'might', 'not', 'be', 'able', 'to.']	1	0	0
E01039	Electric cars are not a solution to air pollution	against	"[""It's"", 'by', 'no', 'means', 'irrelevant', 'what', 'kind', 'of', 'cars', 'people', 'use;', '25%', 'renewable', '+', '25%', 'nuclear', '+', '50%', 'combustible', 'is', 'better', 'than', '100%', 'combustible', 'gasoline.', '']"	1	0	0
E01053	The best way to save the world from climate change and protect the environment is to encourage everyone to start with themselves and look at what things they can do to help with this problem	against	['This', 'idea', 'is', 'what', 'we', 'have', 'been', 'doing', 'for', 'the', 'last', '30', 'years.', 'It', 'did', 'not', 'produce', 'sufficient', 'results', 'to', 'justify', 'continuing', 'on', 'this', 'path.', 'It', 'is', 'just', 'saying,', 'that', 'problem', 'will', 'solve', 'itself.', 'This', 'proposition', 'is', 'harmful', 'and', 'does', 'not', 'stand', 'on', 'any', 'data', 'that', 'could', 'justify', 'it.', '', '', '']	1	0	0
E01055	The best way to save the world from climate change and protect the environment is to encourage everyone to start with themselves and look at what things they can do to help with this problem	against	['We', 'should', 'arrange', 'our', 'cities,', 'our', 'economy,', 'and', 'politics', 'so', 'that', 'it', 'is', 'easy', 'for', 'people', 'to', 'behave', 'ecologically', 'responsibly.', 'It', 'requires', 'a', 'lot', 'of', 'work', 'now,', 'but', 'it', 'is', 'work', 'that', 'we', 'have', 'to', 'do', 'if', 'we', 'want', 'to', 'transition', 'to', 'something', 'more', 'sustainable.', '']	1	0	0
E02024	Immigrants should receive help from the EU through integration programs	against	['We', 'have', 'millions', 'of', 'poor', 'true', 'Europeans', 'that', 'we', 'can', 'help,', 'why', 'help', 'migrant', 'who', 'have', 'nothing', 'in', 'common', 'with', 'us?']	1	0	0
E02037	The EU leadership must enter into strong agreements with the countries where immigrants come from, in order to retain them in their countries	against	"['If', 'we', 'want', 'to', 'uphold', 'to', 'our', 'standards', 'and', 'what', 'the', 'EU', 'represents,', 'we', 'shall', 'help', 'those', 'immigrants', 'and', 'give', 'them', 'the', 'tools', 'to', 'help', 'us', 'make', 'our', 'homes', 'better', 'and', 'multicultural', 'so', 'when', 'the', 'chance', 'is', 'presented', 'they', 'can', 'then', 'have', 'a', 'way', 'to', 'help', 'their', 'countries.', 'Simply', 'blocking', 'them', 'out', 'of', 'our', 'region', 'and', 'neglecting', 'them', ""won't"", 'solve', 'anything.', 'We', 'will', 'only', 'make', 'unnecessary', 'enemies.']"	1	0	0
E02044	The EU should have open borders with poor countries	against	"['Many', 'migrants', 'simply', 'refuse', 'to', 'fight', 'to', 'change', 'things', 'in', 'their', 'own', 'countries.', 'Once', 'a', 'migrant', 'told', 'me', ""'I"", 'want', 'what', 'you', 'have,', 'why', 'should', 'I', 'sweat', 'to', 'build', 'it', 'back', 'in', 'my', 'country', 'when', 'here', ""it's"", 'ready', 'to', 'be', ""taken?'"", 'No', 'thanks.']"	1	0	0
E02045	The EU should have open borders with poor countries	against	['If', 'we', 'need', 'work', 'force,', 'we', 'should', 'look', 'for', 'Europeans', 'to', 'come,', 'not', 'for', 'Afrikans,', 'Arabic,', 'and', 'Muslims.']	1	0	0
E02062	We need a common migration and asylum policy, based on respect for rights and equal treatment	against	['The', 'EU', 'should', 'treat', 'economic', 'migrants', 'with', 'more', 'vigilance.', 'They', 'cannot', 'be', 'the', 'solution', 'to', 'the', 'aging', 'European', 'population.', 'We', 'need', 'more', 'focus', 'on', 'border', 'control', 'to', 'curb', 'illegal', 'migration.', '']	1	1	0
E02073	We need to change the immigration policy to prevent illegal crossing	against	['Mass', 'immigration', 'is', 'the', 'biggest', 'existential', 'threat', 'to', 'the', 'EU.', '', 'The', 'UNCHR', 'has', 'already', '70', 'million', 'registered', 'refugees,', 'mainly', 'from', 'Africa', 'and', 'the', 'ME.', 'In', 'Africa', '400', 'million', 'like', 'to', 'come', 'to', 'the', 'EU.', '', 'Almost', 'all', 'people', 'are', 'without', 'a', 'useful', 'education.', '', 'There', 'is', 'no', 'other', 'solution', 'than', 'an,', 'almost,', 'total', 'stop', 'to', 'immigration.']	1	0	0
E03030	There should be an EU citizenship	against	['If', 'we', 'do', 'have', 'an', 'EU', 'citizenship', 'we', 'will', 'have', 'an', 'EU', 'country', 'and', 'EU', 'already', 'proved', 'to', 'be', 'no', 'good', 'dealing', 'with', 'problems', 'and', 'is', 'extremely', 'undemocratic', 'and', 'not', 'listening', 'to', 'the', 'people.']	1	1	0
E04023	We need an inclusive language for all citizens of the world: the Esperanto.	against	['If', 'there', 'are', 'language', 'problems,', 'we', 'need', 'to', 'work', 'on', 'national', 'integration', 'systems,', 'e.g.', 'in', 'France', 'where', 'English', 'is', 'being', 'thought', 'in', 'French.', 'language.']	1	0	0
E04025	We need an inclusive language for all citizens of the world: the Esperanto.	against	"['English', 'is', 'ideal', 'as', 'it', 'is', 'spoken', 'internationally', 'as', 'the', 'language', 'of', 'commerce,', 'travel,', 'and', 'political', 'exchange.', 'Esperanto', ""isn't.""]"	1	0	0
E04043	We need legal ways of migration.	against	['Migrants', 'have', 'a', 'complete', 'lack', 'of', 'critical', 'thinking.', '', '']	1	0	0
E04054	The European Union should be harder towards irreparable migrants, those who do not value their lives in peace, security, and prosperity.	against	"['Migrants', 'have', 'an', 'enormous', 'amount', 'to', 'offer', 'in', 'energy,', 'new', 'ideas,', 'and', 'cultures.', 'Why', 'this', 'emphasis', 'on', 'imaginary', ""'takeovers'?""]"	1	0	0
